class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Nothing,0.672072232,0.517185569,-1.244880915,1,0.699032605,0.423096716,-1.233929276,1,0.718344688,0.41833508,-1.234349012,0.999966979,0.737689435,0.41347748,-1.235283017,1,0.650830925,0.430120885,-1.204500794,1,0.633070946,0.430088103,-1.204383731,0.999922991,0.615187109,0.430489749,-1.205067754,1,0.775326908,0.42591086,-0.958643138,0.99998486,0.605474472,0.444764525,-0.789502442,0.99987483,0.715169251,0.575534821,-1.128310084,0.999964476,0.649691343,0.582984447,-1.081122637,0.999840736,0.901090682,0.757063568,-0.703228116,0.999698758,0.547111511,0.723581076,-0.526434064,0.996102929,0.980719566,1.183546424,-0.720372498,0.66066891,0.50844276,1.043092608,-0.507952631,0.593196452,0.917381585,1.278604269,-1.059243798,0.08685787,0.549919188,0.807684243,-0.86024642,0.595194042,0.889213741,1.322404265,-1.163221598,0.070250094,0.568093657,0.759130597,-0.97449249,0.607921004,0.893646598,1.266809821,-1.190606713,0.102230482,0.563799798,0.686584294,-0.987911582,0.662939727,0.892955124,1.248084664,-1.082143307,0.101323262,0.572190464,0.708848655,-0.883351326,0.668392062,0.820320368,1.539725065,-0.059810415,0.000894518,0.605102479,1.51727438,0.060167558,0.00087716,0.798831224,2.113717794,-0.061723601,0.027409241,0.587585866,2.057374239,0.062835976,0.055690102,0.775666118,2.578758955,0.530269444,0.001735556,0.574702919,2.532902002,0.668471038,0.002705087,0.78100282,2.657971144,0.575484931,0.007204558,0.574479282,2.616158485,0.711784363,0.008027122,0.733642459,2.759013653,0.278946698,0.001265483,0.571994901,2.70643568,0.42107895,0.001516897
Nothing,0.672866881,0.515972972,-1.241341352,1,0.701084733,0.420381397,-1.233027101,1,0.721009195,0.415475279,-1.233256578,0.999985456,0.741018414,0.410474449,-1.233881354,1,0.651932359,0.427640498,-1.202344298,1,0.633956909,0.427646756,-1.202578068,0.999959111,0.615843236,0.428065926,-1.203472614,1,0.781838834,0.421788782,-0.970004857,0.999988317,0.609262407,0.441663951,-0.817054987,0.999932647,0.718328595,0.575256765,-1.129223466,0.999964833,0.651985109,0.583445191,-1.082928181,0.999834061,0.910944104,0.759582162,-0.711794913,0.999598324,0.562658012,0.731816411,-0.498710752,0.995332062,0.97775054,1.205340981,-0.682707965,0.391560644,0.520241022,1.062527299,-0.491096616,0.461090535,0.915068328,1.343927264,-0.962274969,0.044193622,0.573269725,0.803744555,-0.892445445,0.563110709,0.894110918,1.395437717,-1.054004073,0.038526509,0.596426427,0.747542799,-1.010964155,0.576611042,0.89121139,1.342123032,-1.078184605,0.056430642,0.590862095,0.676979601,-1.017198205,0.629783809,0.887439489,1.32134068,-0.982237518,0.054097943,0.598971009,0.700884283,-0.914237797,0.622877359,0.842137218,1.55696106,-0.072802141,0.000276757,0.627515078,1.536783457,0.072952799,0.000295122,0.820588291,2.127833128,0.003311377,0.009597206,0.604147017,2.079584837,0.141116574,0.019313807,0.798116624,2.587478638,0.588518739,0.001005504,0.589572787,2.55683279,0.739576221,0.001519911,0.805697501,2.669631481,0.634325922,0.005271916,0.590390742,2.641645193,0.781699002,0.005705658,0.755576134,2.755672932,0.334074557,0.000920712,0.58193624,2.725926161,0.494516462,0.00110075
Nothing,0.671834528,0.519994974,-1.218462348,1,0.700921893,0.430825889,-1.196541548,1,0.720170081,0.427522838,-1.196836233,0.999958038,0.739483297,0.424152136,-1.197182417,1,0.654007614,0.435001671,-1.170252919,1,0.637119293,0.434279025,-1.170612931,0.999938369,0.620118976,0.434028298,-1.171479702,1,0.780054152,0.440629303,-0.891102016,0.999936938,0.616574407,0.449531287,-0.77161479,0.999888659,0.715961814,0.581613541,-1.097013593,0.999895096,0.652089775,0.586284518,-1.06024158,0.999830604,0.906998456,0.773143649,-0.645109773,0.998348951,0.557076097,0.734641552,-0.448074043,0.997657657,0.96221453,1.199910998,-0.818506598,0.556490958,0.486818016,1.079842448,-0.605239689,0.556064606,0.860738933,1.139722705,-1.266189456,0.294133425,0.476209432,0.844752908,-1.238476157,0.768117726,0.830269277,1.208411694,-1.385512114,0.251835018,0.47449702,0.795109451,-1.368430257,0.78163445,0.82775861,1.244893789,-1.373043656,0.322168499,0.479760081,0.718259692,-1.381455183,0.827284276,0.829320788,1.20625174,-1.274779916,0.280701816,0.494909346,0.74125874,-1.264387369,0.828502715,0.837447107,1.574038625,-0.057629135,0.000664595,0.620923579,1.548478603,0.057870541,0.000647849,0.817651451,2.094167948,-0.23931776,0.011248045,0.598204911,2.054475784,-0.086027622,0.017601099,0.797145128,2.598593712,0.291379362,0.001052192,0.582175672,2.559159517,0.454768836,0.001722747,0.802649319,2.683966637,0.331852734,0.003820224,0.581738591,2.646174431,0.488688111,0.004528554,0.754949689,2.790939808,0.013417707,0.000889587,0.581759989,2.744330168,0.185581952,0.000968452
Nothing,0.666865289,0.506124914,-1.140142441,1,0.696097314,0.414421111,-1.123049855,1,0.716065109,0.410576016,-1.123334646,0.999977112,0.736089945,0.40666014,-1.123627305,1,0.64751935,0.420230448,-1.097443342,1,0.629794359,0.420172274,-1.097832084,0.999967337,0.61201489,0.420607716,-1.098719239,1,0.778739572,0.424277306,-0.841756761,0.999970078,0.608502984,0.438838571,-0.728129804,0.999925494,0.713938951,0.56933558,-1.027641892,0.999931931,0.64775908,0.57578975,-0.991441965,0.99987936,0.915933847,0.768784106,-0.609385133,0.998185694,0.553432822,0.731855631,-0.417403251,0.996865094,0.99229461,1.206346035,-0.74857825,0.659626126,0.474826217,1.094387174,-0.483194023,0.519902289,0.890893519,1.075199485,-1.262735486,0.346281767,0.428814381,0.856448174,-1.060754538,0.699356794,0.850138903,1.081994176,-1.367394328,0.292970657,0.416943818,0.801968813,-1.183790207,0.720197797,0.841767073,1.070250273,-1.340433002,0.374231279,0.418903381,0.728062809,-1.200454593,0.778720021,0.851243734,1.040306687,-1.249732733,0.345701069,0.438912451,0.743942559,-1.088190436,0.793510199,0.844516695,1.576351762,-0.056072794,0.000907342,0.627710402,1.548859954,0.056477178,0.001034824,0.813133478,2.027553082,-0.239514992,0.018111801,0.601375699,1.985441327,-0.092175588,0.028987261,0.777013063,2.516067743,0.311947435,0.001818849,0.579623044,2.473804712,0.449350059,0.00298618,0.781901658,2.59877491,0.354308575,0.00901399,0.580311,2.556917429,0.484634846,0.009635513,0.722384095,2.711122751,0.072523169,0.001519869,0.572282135,2.662206411,0.215775669,0.001789046
Nothing,0.66656661,0.504060268,-0.686063766,1,0.699626207,0.411299676,-0.668003082,1,0.719453812,0.407202095,-0.668243945,0.999999166,0.739404798,0.403137535,-0.668413758,1,0.652744591,0.417785883,-0.629073679,1,0.636233509,0.4180426,-0.629434228,0.999997973,0.619633615,0.418893337,-0.630216002,1,0.787560403,0.420069367,-0.42090711,0.999997973,0.6249336,0.43555516,-0.243748367,0.999995351,0.714225411,0.564561009,-0.592172921,0.999992132,0.650560796,0.571767628,-0.538775742,0.999979973,0.915802538,0.757574797,-0.288271487,0.999123275,0.572207093,0.726431191,0.008105946,0.997413337,0.954860747,1.18769002,-0.428859353,0.929421306,0.479341418,1.090551138,-0.14873895,0.691004515,0.828873336,0.828869164,-0.749391675,0.849078119,0.434220225,0.855969787,-0.780451059,0.848601818,0.795820534,0.732252538,-0.844968498,0.809100688,0.419908971,0.800971448,-0.90820533,0.882913232,0.778167307,0.658836305,-0.824638486,0.845684648,0.427556545,0.724488378,-0.903376997,0.910842001,0.786958873,0.697743833,-0.749406099,0.820458949,0.44841525,0.749495327,-0.801938593,0.917934,0.85224098,1.56062746,-0.059693359,0.000782101,0.641316712,1.538708925,0.059920266,0.000378208,0.823397577,1.690962911,-0.567367315,0.221688792,0.601209223,1.638058186,-0.272550583,0.209122255,0.778260291,2.216821671,-0.188569292,0.01978891,0.586744189,2.153639793,0.009504336,0.013833503,0.78553313,2.308928967,-0.157421976,0.05575281,0.600790381,2.243001223,0.028017603,0.055498663,0.715696633,2.391787529,-0.433699071,0.033825174,0.570181251,2.337283611,-0.178247139,0.022403989
Nothing,0.675298274,0.506831706,-1.009399772,1,0.705142379,0.413853556,-0.985995829,1,0.724661589,0.410017073,-0.986350477,0.999971509,0.744230151,0.406102091,-0.986684561,1,0.656747103,0.419211388,-0.964265585,1,0.639350593,0.418968797,-0.964709699,0.99996388,0.621912658,0.419214457,-0.965627789,1,0.785127461,0.422075868,-0.700278819,0.999947667,0.61910975,0.435518324,-0.603639245,0.999947429,0.719919145,0.569876194,-0.896966994,0.999914169,0.65516758,0.575463891,-0.866843104,0.999859691,0.911084354,0.768239141,-0.470997393,0.997026384,0.544271648,0.72765857,-0.303183645,0.998115301,0.981961489,1.214812279,-0.656788409,0.33351022,0.419956356,1.119303703,-0.451232374,0.6832425,0.900164008,0.890026093,-1.153702378,0.300272435,0.38750726,0.887191474,-1.07798934,0.938835323,0.876900792,0.800162375,-1.269818068,0.271681368,0.384233326,0.839834511,-1.205442786,0.938107729,0.873037875,0.718386471,-1.247279644,0.350912035,0.392453879,0.744744658,-1.205062032,0.95525986,0.868912876,0.75209564,-1.158145785,0.306782573,0.410762131,0.773219526,-1.095488906,0.950666845,0.828127861,1.582056403,-0.055902943,0.000214021,0.603912175,1.553401709,0.055966616,0.000278731,0.800374568,1.964617729,-0.297628671,0.001506418,0.574698091,1.730162859,-0.141456455,0.004056807,0.766964376,2.491347075,0.241125852,0.000291242,0.559224129,2.402442932,0.359987438,0.000663648,0.771591961,2.584340811,0.280241817,0.001294037,0.561962426,2.510335207,0.392034501,0.002072912,0.713426471,2.699996948,-0.035462555,0.000390984,0.553490102,2.622924089,0.11482913,0.000585464
Nothing,0.672563791,0.50091809,-1.000725269,1,0.705715775,0.409505367,-0.992592871,1,0.725056529,0.40698579,-0.992748559,0.999997377,0.744435251,0.404302806,-0.993032813,1,0.659199178,0.411106348,-0.953164637,1,0.642814755,0.409347624,-0.95382905,0.999996424,0.626248717,0.407978535,-0.955011129,1,0.788643718,0.419947237,-0.758202493,0.999994636,0.626851082,0.420327544,-0.586606145,0.99999392,0.716983914,0.566060126,-0.906261802,0.999990463,0.655320168,0.566736877,-0.853641093,0.999981046,0.91822809,0.762433529,-0.542221487,0.998916268,0.552742064,0.707382619,-0.255552024,0.998894036,0.984284163,1.220862865,-0.628906846,0.603455782,0.437439412,1.118614197,-0.361541122,0.428977162,0.869580626,0.921240151,-1.008071661,0.400869876,0.41937384,0.884396195,-1.018006921,0.752937555,0.83309257,0.845397592,-1.11338675,0.334251016,0.423092723,0.834196687,-1.139503121,0.787677228,0.831931293,0.763345599,-1.080175161,0.418117106,0.425687045,0.736356795,-1.147003651,0.837666214,0.833910346,0.79171592,-1.004624963,0.372497708,0.44239676,0.767217696,-1.038422942,0.834338546,0.834435284,1.585554957,-0.062574178,0.000116645,0.609224916,1.551009059,0.062478404,0.000175911,0.805036008,2.132506847,-0.156636178,0.003137366,0.578338623,2.044117451,-0.016289612,0.006796923,0.772193551,2.637899637,0.387765288,0.00073055,0.556459606,2.589910984,0.490057856,0.001181297,0.779540777,2.724253416,0.423318118,0.003385399,0.555242598,2.681488276,0.519614756,0.004224126,0.710564733,2.826719999,0.116355874,0.000893215,0.548615634,2.778453827,0.242667422,0.001110434
Nothing,0.669521272,0.494718641,-0.950185001,1,0.700672925,0.407329828,-0.945934534,1,0.718915761,0.404498786,-0.946008801,0.999999046,0.737230062,0.401531309,-0.94622767,1,0.65729326,0.410393208,-0.900575578,1,0.642308831,0.409424245,-0.901183724,0.999998927,0.627088487,0.408838838,-0.902309299,1,0.782685041,0.416975766,-0.738989174,0.999998093,0.63236016,0.42246443,-0.534511328,0.999997377,0.714466691,0.557670295,-0.865986466,0.999996543,0.656849504,0.5606305,-0.80405432,0.999992609,0.920964122,0.750789165,-0.544662356,0.999566376,0.569969296,0.701911628,-0.214235947,0.999622464,0.993242204,1.19764185,-0.624812484,0.750034988,0.479950398,1.089254022,-0.286727071,0.455493838,0.882702112,0.934487402,-0.997551382,0.503447056,0.434391707,0.868810952,-0.923132658,0.796924174,0.850275397,0.874369562,-1.103229642,0.419059157,0.419979453,0.821482956,-1.035516262,0.818640709,0.845332325,0.789547503,-1.084223628,0.509597838,0.423181206,0.73033601,-1.050170422,0.862105131,0.84771198,0.810930312,-1.000133038,0.468855649,0.443966568,0.758758724,-0.948593676,0.865549386,0.843480349,1.568674803,-0.065338008,0.000213356,0.624800444,1.535812378,0.065257318,0.000436163,0.825006843,2.150844097,-0.096648961,0.00379473,0.599979043,2.108141422,0.02428136,0.008764369,0.796878219,2.662189245,0.370079786,0.000935809,0.58197397,2.627493858,0.457496434,0.001532287,0.806178331,2.748122454,0.401257545,0.004290328,0.58198899,2.714733601,0.480686396,0.004395464,0.737848639,2.841674805,0.106393494,0.001068865,0.573596776,2.802220106,0.201738939,0.001410982
Nothing,0.672575831,0.494306028,-1.025122285,1,0.700881958,0.406208754,-1.014538407,1,0.718988121,0.402493298,-1.014524221,0.999998569,0.737206161,0.398581654,-1.014898539,1,0.655554712,0.412027061,-0.982530653,1,0.63992393,0.412127614,-0.982841492,0.999997616,0.624134839,0.412510484,-0.983713806,1,0.779224575,0.415349424,-0.783300459,0.999998808,0.623540938,0.429438144,-0.638542533,0.999993205,0.716886759,0.556592822,-0.92656523,0.999998808,0.657183707,0.562578857,-0.883152008,0.999994278,0.921182454,0.761610985,-0.568734348,0.999983668,0.564420581,0.699797332,-0.357682884,0.999953151,0.990465224,1.211815357,-0.471301049,0.509880662,0.456706405,0.982632339,-0.49791044,0.629968226,0.914905667,1.532286525,-0.671323538,0.037886389,0.432952434,0.81752634,-1.172992826,0.636566639,0.912293673,1.636495471,-0.748717487,0.03265674,0.415625632,0.781090915,-1.290214777,0.610185325,0.880285203,1.606677055,-0.790615618,0.057590105,0.424747109,0.724495232,-1.307443261,0.697830319,0.873179197,1.569262862,-0.696109056,0.053049579,0.445391715,0.753697574,-1.198972344,0.700607657,0.836589038,1.583199859,-0.062348567,5.79E-05,0.609971821,1.551070213,0.062427584,0.000155432,0.819536924,2.154250622,-0.002855636,0.000738826,0.595010102,2.115127563,0.049089339,0.00312894,0.793518305,2.684178591,0.535826147,0.000374327,0.581266344,2.64066577,0.557112992,0.000527367,0.802272439,2.772149324,0.571394086,0.00177232,0.580067217,2.733047009,0.586414456,0.000910283,0.738925159,2.862516165,0.247416586,0.000564048,0.578774273,2.829952955,0.281755924,0.00049882
Nothing,0.679391623,0.492833793,-0.99427861,1,0.707831085,0.406198114,-0.978260696,1,0.725701511,0.403274268,-0.978126705,0.999997497,0.743486643,0.399977416,-0.978262901,1,0.66182977,0.409676194,-0.954094052,1,0.645275295,0.408877939,-0.95452404,0.999996424,0.628072917,0.408254206,-0.955542922,1,0.78025806,0.416399211,-0.73720628,0.999997735,0.626833022,0.421481907,-0.627441823,0.99999404,0.72055465,0.554006934,-0.890891612,0.999998569,0.66156286,0.555670023,-0.856828153,0.999994516,0.912999332,0.747119606,-0.495835692,0.999977469,0.550968051,0.693371892,-0.371353805,0.999919653,0.982491434,1.221323967,-0.352535993,0.661332965,0.40944764,1.030981302,-0.639291704,0.860197663,0.927523077,1.529395461,-0.532060266,0.164684713,0.491979152,0.767211318,-1.224292517,0.834726512,0.920816422,1.632593274,-0.584742904,0.120297261,0.520914257,0.698504448,-1.351841092,0.693808854,0.894549787,1.604401708,-0.624457419,0.181858718,0.535623789,0.640603721,-1.325737476,0.730973542,0.888559103,1.569087982,-0.548805892,0.153450012,0.542461514,0.68452853,-1.229125857,0.702590048,0.829287648,1.594753146,-0.046690293,7.73E-05,0.596250236,1.571417809,0.046497438,0.000156424,0.815158129,2.19149518,-0.022489194,0.000918702,0.583259702,2.165560961,0.011590332,0.003137914,0.791204035,2.718509912,0.502600074,0.000368795,0.577821732,2.694055796,0.546849787,0.000402524,0.799689531,2.801626444,0.536424816,0.001531402,0.57557708,2.776455641,0.578326762,0.000937351,0.740246415,2.892695427,0.191892684,0.000557776,0.582075655,2.87249589,0.267757267,0.000436383
Nothing,0.677557886,0.490047485,-0.783230186,1,0.709060967,0.399997324,-0.766861677,1,0.727882087,0.397319287,-0.76673615,0.999999881,0.746873677,0.394434422,-0.766698301,1,0.661875308,0.403136522,-0.750747859,1,0.645483911,0.402215302,-0.751615763,0.999999881,0.628905177,0.401573986,-0.75285852,1,0.7886163,0.412185013,-0.586431503,0.999999642,0.627280533,0.416359663,-0.423333466,0.999999762,0.721041679,0.556312323,-0.691010118,0.999999523,0.659345746,0.558347046,-0.672325015,0.999998927,0.920842111,0.769957542,-0.306599766,0.999720752,0.553001285,0.705876172,-0.16329281,0.999916792,1.005288959,1.259786129,-0.319744259,0.730473518,0.385640413,1.037437558,-0.454004496,0.976260364,0.947661102,1.258914351,-0.639393508,0.380276382,0.512186289,0.770407498,-1.207626462,0.975056052,0.926971197,1.247060061,-0.707239568,0.31894806,0.566800356,0.709532797,-1.162187576,0.926913619,0.913221002,1.171300411,-0.699670374,0.407764971,0.586373508,0.639294922,-1.07676661,0.933531046,0.911776245,1.179156184,-0.641662478,0.347530782,0.580027997,0.685466826,-1.050659657,0.921750009,0.844850898,1.618687153,-0.050456308,0.000177758,0.608445585,1.591936231,0.050383098,0.000522244,0.818297327,2.230823994,-0.12169344,0.01437566,0.595379412,2.203932524,-0.01027661,0.038864844,0.797734261,2.729238749,0.345579743,0.001870751,0.586804569,2.721661568,0.464059085,0.002155058,0.805901229,2.830034018,0.375486493,0.006884654,0.585226595,2.797283888,0.491351277,0.005911649,0.742246389,2.920180559,0.036244702,0.002258898,0.588459969,2.878215313,0.188467488,0.002175537
Nothing,0.677531242,0.490603864,-1.038689137,1,0.708235979,0.400476515,-1.034621477,1,0.727183104,0.397712201,-1.03443408,0.999998331,0.746283412,0.394743502,-1.034891009,1,0.660647631,0.40370211,-0.998549342,1,0.643962502,0.402753741,-0.998888969,0.999996424,0.627100527,0.40207538,-0.999774933,1,0.787554443,0.412800163,-0.809801221,0.999998689,0.623766124,0.418240339,-0.633127868,0.999989152,0.721486747,0.556336284,-0.938467741,0.999997735,0.658528328,0.558620274,-0.887361348,0.999988675,0.923667908,0.775416672,-0.581341326,0.999954224,0.559715629,0.709045112,-0.31735009,0.999768436,0.99658668,1.26480484,-0.474069446,0.606207311,0.455055982,1.016462564,-0.456875592,0.602457643,0.936289191,1.54112649,-0.710439801,0.054639645,0.495587617,0.801061034,-1.093872905,0.542028069,0.927324414,1.637929916,-0.795532644,0.049155153,0.502324402,0.753626108,-1.181649446,0.527351499,0.906010449,1.599164367,-0.838542223,0.082350336,0.515663445,0.677333355,-1.143803835,0.614662409,0.900936067,1.561491728,-0.737142742,0.076861136,0.526785731,0.715102553,-1.070076823,0.616645157,0.851548612,1.615690708,-0.066100493,0.000114177,0.621109724,1.589599013,0.066149354,0.00025991,0.826889873,2.237612486,-0.002807099,0.004393729,0.60652858,2.203133106,0.088574931,0.012070769,0.80244869,2.762981176,0.557115018,0.001171135,0.594983399,2.740581274,0.627514839,0.001507548,0.812042356,2.856669903,0.596157849,0.005153271,0.594917059,2.828869343,0.661052048,0.003167292,0.746299863,2.936204672,0.261421323,0.001270662,0.592080057,2.908930302,0.340604454,0.001221034
Nothing,0.677134395,0.491180688,-0.874105394,1,0.708251774,0.400948316,-0.849417388,1,0.727526307,0.398297787,-0.849727213,0.999995708,0.746916175,0.395474285,-0.85014987,1,0.659738183,0.403915584,-0.833275735,1,0.642424583,0.40286684,-0.833665073,0.999988198,0.624936879,0.402132332,-0.83457315,1,0.788687289,0.413896352,-0.567078948,0.99999404,0.619561732,0.418462455,-0.494024903,0.999977469,0.721357882,0.557938695,-0.762064219,0.999965906,0.656856477,0.559725642,-0.738951981,0.999916315,0.919348717,0.782070577,-0.360035777,0.997479498,0.554977536,0.709178448,-0.238087833,0.995243967,0.990967989,1.263608932,-0.472991049,0.614677906,0.431772768,1.003531575,-0.419625938,0.604572952,0.930747688,1.263653398,-0.882997155,0.464969605,0.485340059,0.783138156,-0.954509974,0.75806576,0.914150357,1.295091987,-0.958197534,0.435811043,0.504299641,0.740027845,-1.086510301,0.744902253,0.90962559,1.240289569,-0.913630724,0.521844268,0.516409934,0.667326272,-1.069615602,0.794394255,0.903419614,1.238224387,-0.879858613,0.479473531,0.525317311,0.699471414,-0.961712003,0.791762352,0.849343002,1.619672894,-0.051259406,0.000970118,0.62048763,1.591766238,0.05171499,0.001166501,0.82415092,2.224684477,-0.026610415,0.012134172,0.604328692,2.184477806,0.013594905,0.01521397,0.802120924,2.759868383,0.465150535,0.001075694,0.590183854,2.727658987,0.494315803,0.001296816,0.812006652,2.852641106,0.494967401,0.00398741,0.587915182,2.821808338,0.523492634,0.003952799,0.744043708,2.933126688,0.205505773,0.000877758,0.591927111,2.901395321,0.239879996,0.000919727
Nothing,0.676022828,0.490246981,-0.887209594,1,0.707972467,0.400906026,-0.874670863,1,0.728299022,0.398210973,-0.874809921,0.999987245,0.748787642,0.395277888,-0.875102103,1,0.657761872,0.40364942,-0.854108453,1,0.640168548,0.402506053,-0.854281366,0.999964476,0.623050988,0.401723325,-0.85494554,1,0.790373147,0.415845007,-0.595553994,0.999983907,0.615241826,0.419941753,-0.512932658,0.99991107,0.721117258,0.55905503,-0.792312264,0.999909401,0.654574931,0.560628474,-0.756538749,0.999777377,0.91557157,0.789343357,-0.381586492,0.996765614,0.553081691,0.724453807,-0.264568299,0.990074158,0.991286337,1.243590117,-0.509377837,0.630291224,0.442259163,1.012162924,-0.386420906,0.421217799,0.932754636,1.089374065,-0.989048958,0.485558391,0.511623442,0.786393046,-0.931955278,0.658259094,0.917491972,1.122644305,-1.116717219,0.457412511,0.529763639,0.738589406,-1.063806415,0.687980056,0.912366807,1.052331448,-1.099316001,0.544157147,0.535602331,0.666616499,-1.061239958,0.739616454,0.905488968,1.035228252,-1.002192736,0.513341844,0.545986831,0.696652412,-0.948936582,0.742757559,0.846146703,1.630325198,-0.037322514,0.000786254,0.621023715,1.600703239,0.037930433,0.000915106,0.822059929,2.182767153,-0.107660517,0.014922637,0.602641881,2.167334318,-0.05300935,0.021698184,0.799218416,2.693740129,0.408745497,0.001474799,0.58803612,2.661073208,0.411485672,0.001909522,0.811572254,2.78332305,0.450715959,0.006391766,0.58632195,2.750339508,0.441847503,0.005561556,0.741800249,2.870985985,0.174885228,0.001144674,0.588624656,2.834875345,0.188513234,0.001137558
Nothing,0.676067054,0.487264156,-0.811256349,1,0.708983421,0.39839983,-0.787290573,1,0.729379952,0.395636678,-0.787581325,0.99999404,0.749884963,0.392723501,-0.788011432,1,0.658667684,0.401708394,-0.767027676,1,0.640584528,0.40079087,-0.767517805,0.999979496,0.622629583,0.400254101,-0.768527269,1,0.79280746,0.416250497,-0.511097789,0.999988317,0.617189109,0.42105335,-0.415971905,0.999955535,0.72199291,0.557667792,-0.70619005,0.999914169,0.654411554,0.559778154,-0.675721765,0.999763787,0.91198355,0.791628182,-0.335443467,0.994100869,0.568873584,0.732979059,-0.160607636,0.984622657,0.975833714,1.253472924,-0.482619643,0.535449505,0.510884941,1.052111745,-0.295667827,0.399467111,0.920514226,0.96011287,-0.925362945,0.498519301,0.589298368,0.78614676,-0.801235557,0.724133074,0.906043589,0.874641895,-1.044457316,0.45925498,0.613965273,0.69902724,-0.924022257,0.757404804,0.906040967,0.798153281,-1.026826143,0.539497137,0.613350511,0.623056531,-0.916377902,0.796216607,0.90076375,0.828041971,-0.93467015,0.51282829,0.622630954,0.658102095,-0.818422377,0.794860125,0.851079881,1.635188222,-0.048572779,0.000287524,0.637496948,1.603793859,0.049288493,0.000311354,0.812292874,2.137432098,-0.173525631,0.01212764,0.601670206,2.105783463,-0.041611876,0.016475445,0.784241021,2.663189411,0.242304251,0.001052039,0.585165381,2.627421379,0.312920988,0.00130449,0.795972705,2.761092901,0.272929877,0.005619527,0.588334441,2.723457336,0.332213312,0.005040782,0.722472966,2.835253477,0.013578534,0.0009213,0.574712038,2.801791191,0.098030619,0.000993868
Nothing,0.674647033,0.486660719,-0.81974113,1,0.708064258,0.393960893,-0.79891485,1,0.728269696,0.39177537,-0.799304128,0.999991536,0.748554587,0.389456958,-0.799787879,1,0.658115983,0.395413131,-0.779200554,1,0.640009701,0.393646061,-0.779667556,0.999978542,0.622027516,0.392381489,-0.780842781,1,0.789212406,0.414560497,-0.539667308,0.999986053,0.615882456,0.420998633,-0.450455219,0.999942303,0.718348563,0.552835226,-0.718107283,0.999870658,0.65182209,0.553773105,-0.69004631,0.999680042,0.90454495,0.7944116,-0.354250014,0.987998843,0.557729363,0.722360671,-0.193919733,0.980431616,0.978164315,1.270694017,-0.447330922,0.615122139,0.51073128,1.046956897,-0.208997011,0.301341712,0.920006335,0.97584784,-0.879233956,0.495503813,0.570493042,0.773693919,-0.552016377,0.567882597,0.905569434,0.887583733,-0.999173522,0.443021744,0.591005743,0.696736693,-0.660131276,0.628972232,0.904602468,0.800827503,-0.975722849,0.515486121,0.590337813,0.629119337,-0.66193378,0.684326649,0.899258494,0.830586076,-0.886256099,0.498557925,0.600556076,0.660226583,-0.570886493,0.702078342,0.840007067,1.635166407,-0.054517202,0.000462148,0.624357224,1.601895809,0.05516734,0.000557347,0.805769265,2.219723463,-0.114690982,0.010528982,0.595666707,2.172124624,0.004938831,0.013151444,0.779503107,2.727234364,0.361636162,0.001229088,0.58057934,2.685823679,0.422500104,0.001269484,0.790104985,2.819299698,0.392283916,0.005622179,0.581605911,2.777666569,0.447880775,0.004147173,0.721453488,2.898487568,0.086388893,0.001227627,0.572682679,2.855579615,0.148732498,0.001095455
